text,label
suicide bomber target saudi mosque least dead suicide bomber target saudi mosque least dead ridiculous,1
suicide bomber kils saudi security site mosque reuters,1
suicide bomber kils saudi security site mosque reuters,1
suicide bomber kils dozen saudi mosque saudi arabia started experiencing terorist,1
suicide bomber kils saudi mosque,1
suicide bomber kils saudi security site mosque,1
claim suicide bombing saudi police islamic state group suicide bomber thursday detonated,1
one talking risk suicide bomber hiding amongst migrant stowing aboard eurotunel train,1
liked video gta suicide sticky bomber gta online funy moment,0
claim suicide bombing saudi police riyadh afp islamic state group suicide bomber thursd,1
suicide bomber kils dozen saudi mosque saudi arabia started experiencing terorist,1
suicide bomber kils saudi security site mosque,1
suicide bomber kils saudi security site mosque reuters,1
taught schol piracy slavery suicide bombing purely historical one expected ocur,1
suicide bombing suru kiled people turkey launch airstrikes isil kurdistan worker party camp iraq,1
ben lesons suicide bombing imam,1
usualy agre whole choping head throwing gay roftops amp suicide bombing start,1
suicide bombing da esh rightly despicable suicide bombing ocalan marxism share value,1
lt dead kuwait mosque suicide bombing claimed isi ofshot,1
suicide bombing fear dying alone,1
almost amazing think someone thought suicide bombing would actualy god idea,1
security personel kiled iraq suicide bombing,1
urkish trops kiled kurdish militant suicide atack,1
emembering rebeca roga philipines murdered hamas terorists suicide bombing eged bus,1
infographic least turkish security oficials kiled pk isi teror atacks since suruc suicide bombing,1
malik sadthe best police oficer produced kpdied suicide bombing jan brother,1
bout go suicide bombing,1
lt suicide bombing european union car kils least thre kabul,1
christian terorists sure suicide bombing employed often islamic group,1
urkish trops kiled kurdish militant suicide atack,1
urkish trops kiled kurdish militant suicide atack,1
aleged driver atack joined daesh day june suicide bombing confeses court,1
maybe muzies wil spontaneously combust like alah suicide bombing payback,1
number security oficials kiled pk teror atacks since suruc suicide bombing reached,1
erdogan blody gambit july suicide bombing turkey tok life socialist suru,1
kurd suicide atack kils turkish soldier,1
rusia back fired lok hapened bombing marine baracks suicide bomber atacks world site,1
mek mil join isi since love suicide bombing carer god reason,0
imagine schol suicide bombing taught teacher would say student please pay,1
urkish trops kiled kurdish militant suicide atack,1
without bombing would hara kiri know comit suicide hiroshima year ago,1
emembering mordechai yehuda friedman ramat beit shemesh murdered hamas terorists suicide bombing eged bus,1
emembering marlene menahem moshav safsufa murdered hamas terorists suicide bombing eged bus,1
major reason suicide bombing absence sexual interaction,1
warship sunk cn first cn iranian warship point weapon u helicopter oficial say,1
literaly sunk got backty schol exactly wek,0
peped frontin jep sunk seat tinted heat beat bumpin,0
british diver neil anthony fear found dead wreck steamship daily mail,1
near sand half sunk shatered visage lie,1
aquarium ornament wreck sailing boat sunk ship destroyer fish tank cave decor ful read,1
ben folowing long sunk cost falacy somethin,0
descended sunk however may shadowed land beyond crest striking cobra landing harshly upon back torch,0
capsize thigh high tide b sunk batleship gt,0
sunk leave schol month,0
stil sunk wil never se nan ben month already,0
japan fuso clas batleship yamashiro naval cover photo cachet sunk wi,1
bla said sunk face stomach making vibrate,0
quite sunk saw johny mar primal scream al space hour sunday,0
opening regular master pack rt sunk mil credit light side pul one sure od,0
yup stil sunk,0
someone botom every league tonight clearly demonstrated lion sunk,1
stil sunk actualy met idol,0
wow alright sansa shok head blinked rapidly new information sunk realy know,0
respected liked talent gues stil human sunk low mr afleck,0
upon time fact decided go university hour away actualy sunk,0
worying se police oficers kenya sunk low point colaborating pick pocket,0
know stil quite sunk,0
feling lonelynes sunk strange depresing feling,0
may wek away schol think idea senior realy sunk yet,0
im geting car wow sunk,0
fotbal back wekend sunk,0
one direction taking break next album heart sunk hurt upset deserve break heart hurt,0
aquarium ornament wreck sailing boat sunk ship destroyer fish tank cave decor ful read,1
court reputation prestige sunk ever lower proser served court since,0
lt lt lip sunk bed arm crosed behind head watched captain number body,0
high time tv chanels realised level sunk trp ad become mockery,0
like never left sunk background,0
fuck sake john jesus heart sunk,1
felt bad romero cared mental stuf sunk carer wory thing wil hapen hutch,0
everything sunk except fact actualy moving state colorado tomorow ben dreaming since kid,0
damn realy mlk center sunk yet,0
seven sea wreck gianis sunk hiting submerged ref,1
hank wiliams jr country boy survive oficial music video via,0
parental experience may help coral ofspring survive climate change preconditioning adult coral increased,0
clases together sure l able survive,0
final tomorow ish stresful l survive,0
ah forgot headphone suposed survive day without music ayhdjfjrjrdjeks,0
way survive escape martial law world,0
much shit hapened today wtf idk survive thru al,1
ended today staf meting teacher version wil survive,0
wil survive without dorian,0
survive tonight change one thing,0
thing al afiliate marketer ned survive online every afiliate marketer always,0
make fun trying survive racist elitist country,0
learn grow become stronger face survive trial must pa,0
country chim survive,1
wil survive gloria gaynor oktaviana devi,1
escaping captor st step must survive deadly storm amp wild loking recluse betrayed,1
dream saw way survive ful joy,0
stylishly unique house might help survive zombie apocalypse,0
going thre year ben separated sometimes let man know wil leave amp u survive without,0
realized honestly survive without glases lol,0
help survive zombie apocalypse zombie fun run november th,0
imposible w like survive day without meat wew,0
fight fate survive alone help notice almost sems like definition,0
survive without refering without mr modi big zero,0
people survive like,0
like afects every level life expecting buy everything stil survive limited pocket money,0
industry clueles driverles car,1
survive l se tomorow,0
industry clueles time,0
suicide superpower wil america survive patrick j buchana,0
survived another tube strike last person ofice reaching home geting beter navigating strike,0
update survived canoe may ben fastest fed history though,1
mahalo nui loa making generation could survived w bush year without,0
fel like acidents drawn hapy survived al hope okay,0
even kid haha super late folk used bash shit understand survived cancer stil cheated,0
met man survived hiroshima nagasaki,1
electricity cant stop scofield niga survived hotbox sona,0
miracle mankind survived year since one worst day history al bet wil survive next,1
l kil instead survived shot exactly know fled scene puled triger,1
even berlin wal survived daubt l ever generation like,0
whether presure non wud survived even thalapathi release,1
one character final destination series ever survived,0
fucking live im surprised ive survived long,0
burst actual tear joy cain survived,0
nigerian boxer survived sesions klitschko becomes famous youtube,0
lonely day mine day glad survived,0
would survived without mute option whatsap,0
twin survived first day high schol gona great year,0
wel dad survived driving,0
grace god survived shift im tired,0
planted year ago moved u bonsai survived hiroshima story nearly lost via,1
one man tsutomi yamaguchi said survived atomic bomb blast,1
survived step program sex adiction,0
oday life could change forever avoided survived join gt gt gt,0
cute amp al livin life zom one face meme ready sen gate hel survived,0
wel said sir cousin pow brutaly treated survived never talked bombing justified,1
remember british man survived also remember name though,0
thr rt thrarchives leo mgm lion survived plane crash,1
yeah survived season movie let hope god hope,0
people ploted stil wondering survived,0
survived spanish swet ritual,0
setsuko thurlow survived bomb story,1
cafe run acid atack survivor,1
dying debt costly survivor,0
hiroshima survivor fight nuclear industry brazil video,1
